"PRODUCT_ID","PRODUCT_NAME","PRICE","CATEGORY","PRD_INFO","STOCK","PRD_DETAIL","IMAGE_URL","PHOTO_THUMB"
"PD_00037","[햇살아름] 숲속의 버터 아보카도 2.4kg (12과 이내) - 기타과일 ",32900,"과일","부드러운 식감과 풍부한 영양을 가진 페루산 아보카도입니다. 오메가 3가 풍부해 심혈관 건강에 도움을 주는 슈퍼푸드입니다. 후숙하여 먹으면 더욱 고소한 풍미를 느낄 수 있으며, '숲 속의 버터'라는 별명처럼 부드러운 식감이 일품입니다.",200,"/projectPhoto/과일/아보카도/[햇살아름] 숲속의 버터 아보카도 2.4kg (12과 이내) - 기타과일/상세정보.png","productImage/PROJECT_PHOTO/과일/아보카도/[햇살아름] 숲속의 버터 아보카도 2.4kg (12과 이내) - 기타과일/main.jpg","productImage/PROJECT_PHOTO/fruit/abocado/hatsal/"
"PD_00038","곰곰 뉴질랜드 아보카도, 1kg, 1팩 - 아보카도",9000,"과일","숲 속의 버터'라는 별명처럼 부드럽고 영양이 가득한 뉴질랜드산 아보카도입니다. 오메가 3가 풍부한 건강한 지방산이 들어있어 심혈관 건강에 도움을 줍니다. 적절하게 후숙해서 드시면 고소함이 배가됩니다.",200,"/projectPhoto/과일/아보카도/곰곰 뉴질랜드 아보카도, 1kg, 1팩 - 아보카도/상세정보.png","productImage/PROJECT_PHOTO/과일/아보카도/곰곰 뉴질랜드 아보카도, 1kg, 1팩 - 아보카도/main.jpg","productImage/PROJECT_PHOTO/fruit/abocado/gomgom/"
"PD_00039","아보카도 농장에서 항공직송하는 최상급 생 아보카도 수입산 백화점 대형마트 납품용 퓨레 오일 [아빠는농부], 대과 10과 (개당..., 1박스 - 아보카도",36000,"과일","뉴질랜드에서 온 프리미엄 아보카도입니다. 불포화지방산과 오메가 3가 풍부하여 심혈관 건강 관리에 좋으며, '숲 속의 버터'라 불릴 만큼 부드러운 식감을 자랑합니다. 후숙 과정을 거치면 더욱 고소하고 부드러워집니다.",200,"/projectPhoto/과일/아보카도/아보카도 농장에서 항공직송하는 최상급 생 아보카도 수입산 백화점 대형마트 납품용 퓨레 오일 [아빠는농부], 대과 10과 (개당..., 1박스 - 아보카도/상세정보.png","productImage/PROJECT_PHOTO/과일/아보카도/아보카도 농장에서 항공직송하는 최상급 생 아보카도 수입산 백화점 대형마트 납품용 퓨레 오일 [아빠는농부], 대과 10과 (개당..., 1박스 - 아보카도/main.jpg","productImage/PROJECT_PHOTO/fruit/abocado/farm/"
"PD_00040","프레시엘 프리미엄 아보카도 백화점 납품 재구매율 100%, 중과 5개, 1세트 - 아보카도",13890,"과일","부드러운 식감과 뛰어난 영양을 자랑하는 아보카도입니다. 칠레와 페루에서 생산된 최상급 아보카도를 직수입하여 판매합니다. 오메가 3와 같은 불포화지방산이 풍부해 심혈관 건강에 도움을 주며, 후숙하여 먹으면 고소한 맛이 더욱 깊어집니다.",200,"/projectPhoto/과일/아보카도/프레시엘 프리미엄 아보카도 백화점 납품 재구매율 100%, 중과 5개, 1세트 - 아보카도/상세정보.png","productImage/PROJECT_PHOTO/과일/아보카도/프레시엘 프리미엄 아보카도 백화점 납품 재구매율 100%, 중과 5개, 1세트 - 아보카도/main.jpg","productImage/PROJECT_PHOTO/fruit/abocado/presiel/"
"PD_00042","[하루담음] 입점기념특가 유명산지 고당도 제철 후무사 도담 자두, 1kg 중과 초특가..., 1박스 - 자두",9900,"과일","7월에서 8월 초에 수확하는 후무사 자두는 풍부한 식이섬유로 변비 예방에 도움을 줍니다. 또한 비타민 A, C, K를 고루 함유하고 있어 더운 여름철 건강 관리에 좋습니다.",200,"/projectPhoto/과일/자두/[하루담음] 입점기념특가 유명산지 고당도 제철 후무사 도담 자두, 1kg 중과 초특가..., 1박스 - 자두/상세정보.png","productImage/PROJECT_PHOTO/과일/자두/[하루담음] 입점기념특가 유명산지 고당도 제철 후무사 도담 자두, 1kg 중과 초특가..., 1박스 - 자두/main.jpg","productImage/PROJECT_PHOTO/fruit/plum/haroo/"
"PD_00043","간편한식탁 고당도 자두 농가 직접배송, 1kg(중대과), 1박스 - 자두",15590,"과일","대석 자두로 6월말부터 7월 초에 수확하는 품종으로 작고 동그란 모양에 새콤한 맛이 특징이다. ",200,"/projectPhoto/과일/자두/간편한식탁 고당도 자두 농가 직접배송, 1kg(중대과), 1박스 - 자두/상세정보.png","productImage/PROJECT_PHOTO/과일/자두/간편한식탁 고당도 자두 농가 직접배송, 1kg(중대과), 1박스 - 자두/main.jpg","productImage/PROJECT_PHOTO/fruit/plum/ganpyun/"
"PD_00044","곰곰 맛있는 자두 - 자두 ",10350,"과일","여름철 시원하게 즐기기 좋은 후무사 자두입니다. 새콤달콤한 맛과 함께 비타민 A, C, K가 풍부하여 면역력 증진에 도움을 줍니다. 식이섬유 또한 풍부해 건강에 이로운 과일입니다.",200,"/projectPhoto/과일/자두/곰곰 맛있는 자두 - 자두/상세정보.png","productImage/PROJECT_PHOTO/과일/자두/곰곰 맛있는 자두 - 자두/main.jpg","productImage/PROJECT_PHOTO/fruit/plum/gomgom/"
"PD_00045","싱그랩 프리미엄 명품 경산 와촌 자두 국산 농장직송, 중대과 1kg, 1세트 - 자두",14900,"과일","경북 경산시 와촌면은 자두로 유명하며, 직접 선별하여 당도를 11brix로 균일하게 하여 판매하고 있다. 대석, 후무사, 추희자두 모두 판매하고 있다.",200,"/projectPhoto/과일/자두/싱그랩 프리미엄 명품 경산 와촌 자두 국산 농장직송, 중대과 1kg, 1세트 - 자두/상세정보.png","productImage/PROJECT_PHOTO/과일/자두/싱그랩 프리미엄 명품 경산 와촌 자두 국산 농장직송, 중대과 1kg, 1세트 - 자두/main.jpg","productImage/PROJECT_PHOTO/fruit/plum/simgrap/"
"PD_00046","삼시세끼연구소 껍질마저 달콤한 최상품 생 무화과 햇무화과, 500g, 1세트 - 무화과",19800,"과일","무화과는 장 건강 및 피로 개선, 항산화 작용이 뛰어나다. 또한 잼이나 샐러드 등에 곁들어 먹을 수도 있다. 전남 영암에서 특별히 엄선된 최고급 무화과를 판매하고 있다.",200,"/projectPhoto/과일/무화과/삼시세끼연구소 껍질마저 달콤한 최상품 생 무화과 햇무화과, 500g, 1세트 - 무화과/상세정보.png","productImage/PROJECT_PHOTO/과일/무화과/삼시세끼연구소 껍질마저 달콤한 최상품 생 무화과 햇무화과, 500g, 1세트 - 무화과/main.jpg","productImage/PROJECT_PHOTO/fruit/fig/samsi/"
"PD_00047","[시온이네] 꿀당고 영암 무화과 GAP인증, 홍(무화과) 500..., 1박스 - 무화과",16810,"과일","무화과는 장 건강 및 피로 개선, 항산화 작용이 뛰어나다. 또한 잼이나 샐러드 등에 곁들어 먹을 수도 있다. GAP 인증을 통해 건강하고 안전하게 키운 무화과를 판매하고 있으며, 인증을 받은만큼 안전한 제품이라 껍질째 먹을 수 있다고 한다.",200,"/projectPhoto/과일/무화과/[시온이네] 꿀당고 영암 무화과 GAP인증, 홍(무화과) 500..., 1박스 - 무화과/상세정보.png","productImage/PROJECT_PHOTO/과일/무화과/[시온이네] 꿀당고 영암 무화과 GAP인증, 홍(무화과) 500..., 1박스 - 무화과/main.jpg","productImage/PROJECT_PHOTO/fruit/fig/sion/"
"PD_00048","아이뜰에 프리미엄 고당도 과일의 여왕 홍무화과, 2kg(24~32과..., 1박스 - 무화과",49800,"과일","무화과는 장 건강 및 피로 개선, 항산화 작용이 뛰어나다. 또한 잼이나 샐러드 등에 곁들어 먹을 수도 있다. 영암에서 키우고 수확한 무화과를 바로 보내주는 방법으로  판매를 하고 있다. 또한 하우스를 이용하여 재배를 하기 때문에 기후와 상관없이 맛있는 무화과를 균일하게 제공할 수 있다.",200,"/projectPhoto/과일/무화과/아이뜰에 프리미엄 고당도 과일의 여왕 홍무화과, 2kg(24~32과..., 1박스 - 무화과/상세정보.png","productImage/PROJECT_PHOTO/과일/무화과/아이뜰에 프리미엄 고당도 과일의 여왕 홍무화과, 2kg(24~32과..., 1박스 - 무화과/main.jpg","productImage/PROJECT_PHOTO/fruit/fig/iddelae/"
"PD_00049","요모조모팜 200박스한정 초고당도 산지직송 무화과, 1kg, 1박스 - 무화과",26400,"과일","무화과는 장 건강 및 피로 개선, 항산화 작용이 뛰어나다. 또한 잼이나 샐러드 등에 곁들어 먹을 수도 있다. 영암에서 키운 무화과를 키우는 환경별로 나누어 판매하고 있다. 시기별로 다른 무화과를 판매하고 있어 다양한 무화과를 제공할 수 있으나 시기를 맞춰야 하므로 구매자의 주의가 필요하다.",200,"/projectPhoto/과일/무화과/요모조모팜 200박스한정 초고당도 산지직송 무화과, 1kg, 1박스 - 무화과/상세정보.png","productImage/PROJECT_PHOTO/과일/무화과/요모조모팜 200박스한정 초고당도 산지직송 무화과, 1kg, 1박스 - 무화과/main.jpg","productImage/PROJECT_PHOTO/fruit/fig/yomojomo/"
"PD_00051","_품담_ 아삭하고 달콤함이 가득한 프리미엄 성주 용암 참외, 5kg 가정용(혼합..., 1박스 - 참외 ",13460,"과일","시원하고 달콤한 맛으로 여름철 인기를 독차지하는 참외입니다. 특히 수분과 비타민 C가 풍부하여 건강에도 이롭습니다. 품질 좋기로 소문난 성주 용암 지역에서 재배된 참외를 만나보세요.",200,"/projectPhoto/과일/참외/_품담_ 아삭하고 달콤함이 가득한 프리미엄 성주 용암 참외, 5kg 가정용(혼합..., 1박스 - 참외/상세정보.png","productImage/PROJECT_PHOTO/과일/참외/_품담_ 아삭하고 달콤함이 가득한 프리미엄 성주 용암 참외, 5kg 가정용(혼합..., 1박스 - 참외/main.jpg","productImage/PROJECT_PHOTO/fruit/chamoe/poomdam/"
"PD_00052","하늘밥상 당도폭발 꿀맛주의 성주 참외, 5kg (가정용 중..., 1박스 - 참외",18160,"과일","아삭한 식감과 시원하고 달콤한 맛이 일품인 한국의 대표 여름 과일, 참외입니다. 수분과 비타민 C가 풍부하여 더운 날씨에 갈증 해소와 건강 관리에 도움을 줍니다. 당도가 특히 높은 성주에서 꼼꼼하게 선별하여 보내드립니다.",200,"/projectPhoto/과일/참외/하늘밥상 당도폭발 꿀맛주의 성주 참외, 5kg (가정용 중..., 1박스 - 참외/상세정보.png","productImage/PROJECT_PHOTO/과일/참외/하늘밥상 당도폭발 꿀맛주의 성주 참외, 5kg (가정용 중..., 1박스 - 참외/main.jpg","productImage/PROJECT_PHOTO/fruit/chamoe/haneul/"
"PD_00053","[직접농사] 고당도 성주 꿀 참외, 3kg(특상 로얄과..., 1개 - 참외",22600,"과일","참외로 유명한 성주에서 재배되어 당도가 특히 높은 참외입니다. 꼼꼼한 선별 과정을 거친 후 산지 직송으로 보내드립니다. 풍부한 수분과 비타민 C를 함유하고 있어 건강과 시원한 맛을 동시에 즐길 수 있습니다.",200,"/projectPhoto/과일/참외/[직접농사] 고당도 성주 꿀 참외, 3kg(특상 로얄과..., 1개 - 참외/상세정보.png","productImage/PROJECT_PHOTO/과일/참외/[직접농사] 고당도 성주 꿀 참외, 3kg(특상 로얄과..., 1개 - 참외/main.jpg","productImage/PROJECT_PHOTO/fruit/chamoe/jikjeob/"
"PD_00081","LG코드제로 A9S 무선청소기",740000,"가전제품","최대 흡입력은 260W이며 무게는 2.5KG 이다. 제공되는 충전 타워에 충전을 하면서 무선으로 청소기를 가동할 수 있다. 물걸레 청소가 가능하다.",200,"/projectPhoto/가전/청소기/[LG전자] 코드제로 오브제컬렉션 A9S 올인원타워 무선청소기 [카밍베이지_AU920CWD] - 스틱청소기 _ 쿠팡/상세정보.jpg","productImage/PROJECT_PHOTO/가전/청소기/[LG전자] 코드제로 오브제컬렉션 A9S 올인원타워 무선청소기 [카밍베이지_AU920CWD] - 스틱청소기 _ 쿠팡/main.jpg","productImage/PROJECT_PHOTO/electronic/chungso/lg/"
"PD_00082","삼성전자 Bespoke 제트 AI 청소기 400W VS90F40CSG",1339000,"가전제품","최대 흡입력은 210W이고 먼지용량은 0.5L이다. 베터리 용량은 2,200mAH이다. 제공되는 충전 타워에 충전을 하면서 무선으로 청소기를 가동할 수 있다. 물걸레 청소가 가능하다.",200,"/projectPhoto/가전/청소기/삼성 비스포크 제트 무선청소기 VS20A957E3W 화이트 - 진공청소기 _ 쿠팡/상세정보.jpg","productImage/PROJECT_PHOTO/가전/청소기/삼성 비스포크 제트 무선청소기 VS20A957E3W 화이트 - 진공청소기 _ 쿠팡/main.jpg","productImage/PROJECT_PHOTO/electronic/chungso/samsung/"
"PD_00083","일렉스토룩스 얼티밋홈 900 무선청소기",899000,"가전제품","최대 흡입력은 150W이고, 먼지용량은 0.4L이며, 무게는 2.88KG 이다. 베터리용량은 3,000mAH이다. 제공되는 충전 타워에 충전을 하면서 무선으로 청소기를 가동할 수 있다. 물걸레 청소가 가능하다.",200,"/projectPhoto/가전/청소기/일렉트로룩스 얼티밋홈 900 무선청소기 EFP91825 - 스틱청소기 _ 쿠팡/상세정보.jpg","productImage/PROJECT_PHOTO/가전/청소기/일렉트로룩스 얼티밋홈 900 무선청소기 EFP91825 - 스틱청소기 _ 쿠팡/main.jpg","productImage/PROJECT_PHOTO/electronic/chungso/electoruks/"
"PD_00084","아이닉 아이타워 i30 무선청소기",279000,"가전제품","최대 흡입력은 255W이고, 무게는 2.2KG이다. 베터리 용량은 3,000mAH이다. 제공되는 충전 타워에 충전을 하면서 무선으로 청소기를 가동할 수 있다. 물걸레 청소가 가능하다.",200,"/projectPhoto/가전/청소기/아이닉 무선청소기 i50 아이타워 + 헤드브러시 + 침구 브러시 + 필터 2p 세트 i50 itower - 스틱청소기 _ 쿠팡/상세정보.jpg","productImage/PROJECT_PHOTO/가전/청소기/아이닉 무선청소기 i50 아이타워 + 헤드브러시 + 침구 브러시 + 필터 2p 세트 i50 itower - 스틱청소기 _ 쿠팡/main.jpg","productImage/PROJECT_PHOTO/electronic/chungso/iinic/"
"PD_00085","2025년 최신형 디베아 무선 스틱 청소기",199000,"가전제품","최대 흡입력은 220W이고, 무게는 2.2KG이다. 베터리 용량은 2,200mAH이다. 제공되는 충전 타워에 충전을 하면서 무선으로 청소기를 가동할 수 있다. 물걸레 청소가 가능하다.",200,"/projectPhoto/가전/청소기/2025년 최신형 디베아 무선 스틱 청소기 BLDC 최강 흡입력 풀구성 모터 A_S10년 THE NEW - 스틱청소기 _ 쿠팡/상세정보.jpg","productImage/PROJECT_PHOTO/가전/청소기/2025년 최신형 디베아 무선 스틱 청소기 BLDC 최강 흡입력 풀구성 모터 A_S10년 THE NEW - 스틱청소기 _ 쿠팡/main.jpg","productImage/PROJECT_PHOTO/electronic/chungso/devea/"
"PD_00087","키친플라워 쿠킨 통주물 와이드 전기그릴 중형",30940,"가전제품","크기는 450×247×68mm이고, 소비전력은 1,800W 이다. 불소수지 코팅이 되어있어 눌러붙지 않고, 높이조절이 가능하다. 5단계 온도 조절 장치가 있다.",200,"/projectPhoto/가전/전기그릴/키친플라워 쿠킨 통주물 와이드 전기그릴 중형 - 전기그릴_팬 _ 쿠팡/상세정보.png","productImage/PROJECT_PHOTO/가전/전기그릴/키친플라워 쿠킨 통주물 와이드 전기그릴 중형 - 전기그릴_팬 _ 쿠팡/main.jpg","productImage/PROJECT_PHOTO/electronic/grill/kitchenflower/"
"PD_00089","키친아트 허브와이드 전기그릴",42800,"가전제품","크기는 500×235×200mm이고, 소비전력은 1,400W 이다. 불소수지 코팅이 되어있어 눌러붙지 않고, 높이조절이 가능하다. 5단계 온도 조절 장치가 있다. 팬 안에 그릴팬과 구이팬 2가지 팬이 있다.",200,"/projectPhoto/가전/전기그릴/키친아트 허브 2IN1 와이드 전기그릴 - 전기그릴_팬 _ 쿠팡/상세정보.jpg","productImage/PROJECT_PHOTO/가전/전기그릴/키친아트 허브 2IN1 와이드 전기그릴 - 전기그릴_팬 _ 쿠팡/main.jpg","productImage/PROJECT_PHOTO/electronic/grill/kitchenart/"
"PD_00090","매직쉐프 대형 전기 와이드그릴 풀세트 - 전기그릴_팬 _ 쿠팡",44010,"가전제품","크기는 640×270×136mm이고, 소비전력은 1,500W 이다. 불소수지 코팅이 되어있어 눌러붙지 않고, 높이조절이 가능하다. 5단계 온도 조절 장치가 있다. ",200,"/projectPhoto/가전/전기그릴/매직쉐프 대형 전기 와이드그릴 풀세트 - 전기그릴_팬/상세정보.jpg","productImage/PROJECT_PHOTO/가전/전기그릴/매직쉐프 대형 전기 와이드그릴 풀세트 - 전기그릴_팬/main.jpg","productImage/PROJECT_PHOTO/electronic/grill/magic/"
"PD_00091","필립스 믹서기 5000 시리즈 초고속 파워블렌더 HR3573/90",148000,"가전제품","사이즈는 150×150×405mm이고, 무게는 3.83kg이며 소비전력은 1,000W 이다.6각 3D칼날 사용, 최대용량은 2L이다.",200,"/projectPhoto/가전/믹서기/필립스 믹서기 5000 시리즈 초고속 파워블렌더 HR3573_90 새상품 - 초고속블렌더 _ 쿠팡/상세정보.jpg","productImage/PROJECT_PHOTO/가전/믹서기/필립스 믹서기 5000 시리즈 초고속 파워블렌더 HR3573_90 새상품 - 초고속블렌더 _ 쿠팡/main.jpg","productImage/PROJECT_PHOTO/electronic/mixer/philips/"
"PD_00092","테팔 초고속블렌더 퍼펙트믹스 글라스",146300,"가전제품","소비전력은 1,200W 이다. 최대용량은 2L이다. 6중 칼날을 이용하며 스무디, 얼음분쇄, 자동세척 기능이 있다. 용기는 내열유리이다.",200,"/projectPhoto/가전/믹서기/테팔 초고속 블렌더 퍼펙트믹스+온더고 BL81GDKR _ 한샘몰/상세정보.jpg","productImage/PROJECT_PHOTO/가전/믹서기/테팔 초고속 블렌더 퍼펙트믹스+온더고 BL81GDKR _ 한샘몰/main.jpg","productImage/PROJECT_PHOTO/electronic/mixer/tefal/"
"PD_00093","웨이드 진공 믹서기 블렌더",135940,"가전제품","사이즈는 160×150×420mm이다. 소비전력은 500W 이다. 용량은 대량컵 1L, 텀블러 0.8L, 그라인더 0.25L이다. 6중칼날을 제공하며, 진공기능이 있다.",200,"/projectPhoto/가전/믹서기/웨이드 진공 믹서기 블렌더 - 초고속블렌더 _ 쿠팡/상세정보.png","productImage/PROJECT_PHOTO/가전/믹서기/웨이드 진공 믹서기 블렌더 - 초고속블렌더 _ 쿠팡/main.jpg","productImage/PROJECT_PHOTO/electronic/mixer/wade/"
"PD_00095","보아르 에이블 초고속 진공 블렌더 대용량 믹서기",109000,"가전제품","사이즈는 185×485×185mm이다. 소비전력은 800W 이다. 6중날 칼날 사용, 최대용량은 1.75L이다. 진공기능과 가열기능, 스무디 기능 및 자동세척기능이 있다.",200,"/projectPhoto/가전/믹서기/보아르 에이블 초고속 진공 블렌더 대용량 믹서기 VO-KI012 - 초고속블렌더 _ 쿠팡/상세정보.jpg","productImage/PROJECT_PHOTO/가전/믹서기/보아르 에이블 초고속 진공 블렌더 대용량 믹서기 VO-KI012 - 초고속블렌더 _ 쿠팡/main.jpg","productImage/PROJECT_PHOTO/electronic/mixer/voaar/"
"PD_00147","필립스 New 3000 시리즈 컴팩트 케어 헤어 드라이어 BHD321_09 1600W - 드라이어",61900,"가전제품","소비전력은 1600W이고 총 무게는 0.35KG이며, 풍속은 2단까지 조절 가능합니다.",200,"/projectPhoto/가전/헤어드라이어/필립스 New 3000 시리즈 컴팩트 케어 헤어 드라이어 BHD321_09 1600W - 드라이어/상세정보.png","productImage/PROJECT_PHOTO/가전/헤어드라이어/필립스 New 3000 시리즈 컴팩트 케어 헤어 드라이어 BHD321_09 1600W - 드라이어/main.jpg","productImage/PROJECT_PHOTO/electronic/hairdryer/philips/"
"PD_00148","데오아 헤어 드라이기 BLDC 고속건조 미용실 음이온 휴대용 저소음 드라이어 KR-F08 - 드라이어",98900,"가전제품","소비전력은 1200W이고 총 무게는 0.29KG이며, BLDC 모터를 사용하였습니다. 풍속은 3단까지 조절 가능합니다. 자동 전원 차단 기능이 있습니다.",200,"/projectPhoto/가전/헤어드라이어/데오아 헤어 드라이기 BLDC 고속건조 미용실 음이온 휴대용 저소음 드라이어 KR-F08 - 드라이어/상세정보.jpg","productImage/PROJECT_PHOTO/가전/헤어드라이어/데오아 헤어 드라이기 BLDC 고속건조 미용실 음이온 휴대용 저소음 드라이어 KR-F08 - 드라이어/main.jpg","productImage/PROJECT_PHOTO/electronic/hairdryer/deoa/"
"PD_00149","한일전기 컴팩트 헤어 드라이기 파워 BLDC 미용실 전문가용 아이보리 - 드라이어",98000,"가전제품","접이식 드라이기 이며, 총 무게는 0.35KG 입니다. BLDC 모터를 사용하였고 풍속은 3단까지 조절 가능합니다. 소비전력은 1600W입니다.",200,"/projectPhoto/가전/헤어드라이어/한일전기 컴팩트 헤어 드라이기 파워 BLDC 미용실 전문가용 아이보리 - 드라이어/상세정보.png","productImage/PROJECT_PHOTO/가전/헤어드라이어/한일전기 컴팩트 헤어 드라이기 파워 BLDC 미용실 전문가용 아이보리 - 드라이어/main.jpg","productImage/PROJECT_PHOTO/electronic/hairdryer/hanil/"
"PD_00150","디베아 퓨어젯 헤어 드라이어 PUREJET 1600W - 드라이어",129000,"가전제품","소비전력은 1600W이고 총 무게는 0.41KG입니다. BLDC 모터를 사용하였고 풍속은 2단까지 조절 가능합니다. ",200,"/projectPhoto/가전/헤어드라이어/디베아 퓨어젯 헤어 드라이어 PUREJET 1600W - 드라이어/상세정보.jpg","productImage/PROJECT_PHOTO/가전/헤어드라이어/디베아 퓨어젯 헤어 드라이어 PUREJET 1600W - 드라이어/main.jpg","productImage/PROJECT_PHOTO/electronic/hairdryer/devea/"
"PD_00151","햇살 머금은 촉촉한 자색 가지, 가지 1kg",6000,"야채","가지는 항산화에 도움을 주는 대표적인 야채입니다. 또한 칼륨이 풍부하여 나트륨의 배출도 돕습니다. 국내산으로 여러 농가들을 다니며 꼼꼼하게 검수후에 배송합니다.",200,"/projectPhoto/야채/가지/햇살 머금은 촉촉한 자색 가지, 가지 1kg, 1개 - 가지 _ 쿠팡/상세정보.png","productImage/PROJECT_PHOTO/야채/가지/햇살 머금은 촉촉한 자색 가지, 가지 1kg, 1개 - 가지 _ 쿠팡/main.jpg","productImage/PROJECT_PHOTO/vegetable/eggplant/hatsal/"
"PD_00153","국내산 가지, 1개입, 1개",1700,"야채","가지는 항산화에 도움을 주는 대표적인 야채입니다. 또한 칼륨이 풍부하여 나트륨의 배출도 돕습니다. 국내산 가지로 로켓프레시를 통해 가지를 만나보세요",200,"/projectPhoto/야채/가지/국내산 가지, 1개입, 1개 - 가지 _ 쿠팡/상세정보.png","productImage/PROJECT_PHOTO/야채/가지/국내산 가지, 1개입, 1개 - 가지 _ 쿠팡/main.jpg","productImage/PROJECT_PHOTO/vegetable/eggplant/gooknaegaji/"
"PD_00154","국내산 신선한 햇가지 단단한 야채튀김 나물용 당일경매 못난이 상품 가지 농장을부탁해, 가지 4kg, 1박스",30000,"야채","가지는 항산화에 도움을 주는 대표적인 야채입니다. 또한 칼륨이 풍부하여 나트륨의 배출도 돕습니다. 꼼꼼하게 검수하여 직접 배송합니다. ",200,"/projectPhoto/야채/가지/국내산 신선한 햇가지 단단한 야채튀김 나물용 당일경매 못난이 상품 가지 농장을부탁해, 가지 4kg, 1박스 - 가지 _ 쿠팡/상세정보.png","productImage/PROJECT_PHOTO/야채/가지/국내산 신선한 햇가지 단단한 야채튀김 나물용 당일경매 못난이 상품 가지 농장을부탁해, 가지 4kg, 1박스 - 가지 _ 쿠팡/main.jpg","productImage/PROJECT_PHOTO/vegetable/eggplant/sinsunhangaji/"
"PD_00155","신선한 국내산 못난이 가지 GAP 스마트팜 당일수확, 1.1kg(10입_1개) ",13000,"야채","가지는 항산화에 도움을 주는 대표적인 야채입니다. 또한 칼륨이 풍부하여 나트륨의 배출도 돕습니다. 스마트팜을 통해 GAP 인증을 받았으며 가지들 또한 품질이 상당히 좋다고 자부합니다. 그만큼 꼼꼼히 한번 더 검수해서 맛있는 가지를 제공하려고 합니다.",200,"/projectPhoto/야채/가지/신선한 국내산 못난이 가지 GAP 스마트팜 당일수확, 1.1kg(10입_..., 1개 - 가지 _ 쿠팡/상세정보.png","productImage/PROJECT_PHOTO/야채/가지/신선한 국내산 못난이 가지 GAP 스마트팜 당일수확, 1.1kg(10입_..., 1개 - 가지 _ 쿠팡/main.jpg","productImage/PROJECT_PHOTO/vegetable/eggplant/ugligaji/"
"PD_00157","맛있는당근 3kg 청정당근 주스용 햇 강원도당근, 하, 3개",40000,"야채","비타민 A가 풍부해 눈 건강에 탁월한 당근입니다. 항산화에도 좋은 이 당근은 강원도에서 직접 재배하여 신선하게 보내드립니다. 흙이 묻어있는 채로 배송되어 더 오래 보관할 수 있는 장점이 있습니다.",200,"/projectPhoto/야채/당근/맛있는당근 3kg 청정당근 주스용 햇 강원도당근, 하, 3개 - 당근 _ 쿠팡/상세정보.png","productImage/PROJECT_PHOTO/야채/당근/맛있는당근 3kg 청정당근 주스용 햇 강원도당근, 하, 3개 - 당근 _ 쿠팡/main.jpg","productImage/PROJECT_PHOTO/vegetable/carrot/delcious/"
"PD_00158","[당일발송]첫수확 제주 구좌 햇 흙당근, 상5kg, 1개",42000,"야채","비타민 A가 풍부하여 눈 건강에 좋은 당근입니다. 항산화에도 도움을 주는 건강한 당근을 제주도에서 직접 수확하여 신선하게 보내드립니다.",200,"/projectPhoto/야채/당근/[당일발송]첫수확 제주 구좌 햇 흙당근, 상5kg, 1개 - 당근 _ 쿠팡/상세정보.jpg","productImage/PROJECT_PHOTO/야채/당근/[당일발송]첫수확 제주 구좌 햇 흙당근, 상5kg, 1개 - 당근 _ 쿠팡/main.jpg","productImage/PROJECT_PHOTO/vegetable/carrot/dangil/"
"PD_00159","국내산 제주 햇 흙당근 생식용 요리용, 흙당근1kg(중) 1개 ",12500,"야채","흙이 자연스러운 보호막 역할을 해주어 씻은 당근보다 더 오래 보관할 수 있는 당근입니다. 비타민 A와 항산화 성분이 가득하여 건강을 챙기는 데 큰 도움이 됩니다.",200,"/projectPhoto/야채/당근/국내산 제주 햇 흙당근 생식용 요리용, 흙당근1kg(중),..., 1개 - 당근 _ 쿠팡/상세정보.png","productImage/PROJECT_PHOTO/야채/당근/국내산 제주 햇 흙당근 생식용 요리용, 흙당근1kg(중),..., 1개 - 당근 _ 쿠팡/main.jpg","productImage/PROJECT_PHOTO/vegetable/carrot/jeju/"
"PD_00161","국내산 세척 무, 1개입, 1개 - 무",2400,"야채","무우는 소화를 비타민 C와 식이섬유가 풍부합니다. 국내산으로 세척한 무를 저렴한 가격에 배송해드리고 있습니다.",200,"/projectPhoto/야채/무우/국내산 세척 무, 1개입, 1개 - 무 _ 쿠팡/상세정보.png","productImage/PROJECT_PHOTO/야채/무우/국내산 세척 무, 1개입, 1개 - 무 _ 쿠팡/main.jpg","productImage/PROJECT_PHOTO/vegetable/moo/saecheok/"
"PD_00175","냠냠팜팜 산지직송 친환경 무농약 부추, 1kg, 1개",7900,"야채","부추에는 비타민 K와 알리신이 있어 골다공증과 피로회복에 도움을 줍니다. 국내산으로 친환경 농법으로 농약없이 재배한 부추입니다.",200,"/projectPhoto/야채/부추/냠냠팜팜 산지직송 친환경 무농약 부추, 1kg, 1개 - 부추 _ 쿠팡/상세정보.png","productImage/PROJECT_PHOTO/야채/부추/냠냠팜팜 산지직송 친환경 무농약 부추, 1kg, 1개 - 부추 _ 쿠팡/main.jpg","productImage/PROJECT_PHOTO/vegetable/buchoo/nyamnyam/"
